question,answer,image_id
what is the object behind the clothes,towel,image699
how many faucet handles are there,2,image700
how many drawer handles are there,4,image700
what is found on the left side of sink,storage_rack,image700
what is the colour of wall,white,image701
what is in the side of toilet,tissue_roll,image701
what is to right of toilet,sink,image701
what is on the sink,soap,image701
what is to right of sink,window,image702
what is above sink,mirror,image702
what is to left of sink,door,image702
what is in front of sink,toilet,image703
what is right of toilet,tissue_roll,image703
what is kept on the floor,garbage_bin,image703
what is above toilet,tissue_roll,image704
what is right of toilet,book_holder,image704
what is the colour of towel,brown,image705
what is above sink,mirror,image705
what is above toilet,tissue_roll,image705
what is the colour of napkin,white,image706
what is left of bath tub,toilet,image706
what is the colour of wall,brown,image707
what is to left of sink,tissue_roll,image708
what is behind the sink,mirror,image708
what is to left of toilet,sink,image709
what is in front of sink,towel,image709
what is left of sink,tissue_roll,image710
what is the colour of door,white,image711
what is in the door,door_knob,image711
what is behind the door,shelves,image711
what is the largest object,shelves,image712
what is to right of shelf,window,image712
what is on the wall,mirror,image713
what is on the floor,stand,image713
what is on the stand,bottle,image713
what colour is the wall,brown,image714
what colour is the bath tub,white,image714
what is right of door,shelves,image715
what is placed in the shelf,towel,image715
what is the colour of shelf,white,image715
what is in front of sink,shelves,image716
what is behind sink,mirror,image716
what is left of sink,towel,image716
what is colour of wall,white,image716
what is to right of sink,napkin,image717
what is behind the sink,tissue_roll,image717
what is the colour of towel,yellow,image718
what is in front of towel,toilet,image718
what is the colour of wall,white,image719
what is the colour of towel,blue,image719
what is to left of sink,bottle,image720
what is behind the sink,mirror,image720
what is to right of sink,window,image720
what is near the sink,glass,image721
what is the colour of sink,white,image721
what is in front of bathtub,toilet,image722
what is in front of toilet,door,image722
what is to left of toilet,towel,image723
what is the colour of wall,white,image724
what is to right of door,toilet,image724
what is to left of door,sink,image724
what is placed near the sink,hand_sanitizer,image724
what is to left of sink,window,image725
what is on the floor,garbage_bin,image725
what is behind the sink,mirror,image725
what is the colour of wall,white,image725
what is the name of thing hang in top right side,shower_hose,image726
what is the name of object in right bottom,bathtub,image726
what is the colour of towel,white,image727
how many partitions in wash basin table,7,image727
what is the object display in mirror,person,image727
what is the colour of the toilet basin,white,image728
what kind of material used in wash basin top,stones,image728
what is above of flusher,tissue_box,image728
what is the colour of roll of tissue paper,white,image728
how many knobs in wash basin cupboard,4,image729
what is colour of the soap oil,orange,image729
what is the object displayed in white colour of right bottom,floor_mat,image729
how many towels on the wash basin,2,image731
how many toothbrushes in toothbrush holder,4,image731
how many bottles on wash basin,3,image731
give any one of the toothbrush colour,pink,image731
what is above the flusher,tissue_box,image732
which background used in photo frame,white,image732
how many towels hanged,2,image733
how many borders on dark blue towel,2,image733
what is behind of garbage bin,toilet_brush,image733
how many switches on wall,2,image734
how many screws on switch board,4,image734
how many bottles are there,1,image734
how many flower vases on the table,1,image735
how many legs in the stool,4,image735
what is next by the first towel,toothpaste,image735
how many wash basins are there,2,image735
how many objects on bathtub,4,image736
how many plant vases are there,3,image736
what is the colour of middle candle,orange,image736
how many trays in plastic cupboard,5,image737
what is the third tray handle colour,green,image737
how many bottles on bathtub,3,image737
what is the colour of the tissue roll,white,image738
how many racks in shelves,5,image739
what is the colour of towel,green,image739
what is above on little wall,bottle,image739
what is the colour of plug,black,image739
what is the colour of screen,red,image740
how many draw displayed,4,image740
how many draw handle displayed,2,image741
what is the colour of draw handle,black,image741
how many blue bottles in basket,1,image741
how many black rods in the mirror view,2,image741
how many garbage bins are there,1,image742
how many blades in window,6,image742
what is the colour of garbage bin plastic cover,white,image742
what is the colour of the screen,red,image742
where is the towel hanged,towel_rod,image743
how many bottles in mirror view,5,image743
how many bottles are there,3,image744
what is the cap colour of the second bottle,blue,image744
what is liquid colour in third bottle,yellow,image744
how many chairs are there,4,image745
what is the handle colour of the first mug,yellow,image745
how many mugs are there,7,image745
what is the colour of chair,brown,image745
how many cupboards are there,5,image746
how many legs in each chair,4,image746
how many bottles on wooden desk,1,image746
what is the colour of chair cushions,white,image746
how many yellow colour fruits are there,5,image747
how many blue legs displayed,5,image747
what is the colour of the can,white,image747
what is the colour of the round table mat,white,image747
how many chairs are there,6,image748
how many windows are there,3,image748
how many flower vases on window,4,image748
what is the colour of the flower vase stand,black,image748
what are the objects seen outside of the window,plant,image748
how many down draws are there,9,image749
how many cupboards are there,4,image749
how many chairs in between draws,1,image749
what is the screen colour of computer,white,image749
how many variety fruits are there,6,image750
how many apples are there,3,image750
how many bananas are there,3,image750
what is colour of the clothes on wash basin,orange,image750
how many cupboards are there in the wall,3,image751
what is the colour of juice maker,white,image751
how many tea cups are there,2,image751
what is the colour of the bowl,yellow,image751
what is on the left side of the cupboards on the wall,microwave,image751
what is on the left side of the tea cups,coffee_machine,image751
how many carpets are there one the floor,2,image752
what is the colour of the door,brown,image752
by which the centre of the door is made,glass,image752
how many microwave ovens are there,2,image752
how many drawers you can see,6,image752
how many photos found on the room,1,image753
what is the colour of the water bottle,white,image753
how many apples are there,2,image753
how many knifes are there on the table,3,image753
how many cupboards are there on the top,2,image753
what is the cap colour of the water cup,pink,image753
what is placed on the stove,tea_pot,image754
what is the colour of the tea pot,white,image754
what is the chair colour,brown,image754
how many chairs are there,1,image754
how many photographs are there,1,image754
how many chair legs you can see,2,image754
what is on the left side of the stove,knife_rack,image754
how many handles can you see in stove,4,image755
what is the colour of the tea pot,white,image755
what is the colour of the door,brown,image755
what is the middle part of the door made up of,glass,image755
how many stools found,3,image756
what is the colour of the stool,blue,image756
what are found under the dinning table,stool,image756
what are the fruit varieties are there,"banana, apple, orange",image756
how many coffee machines are there,1,image756
how many juicers are there,1,image756
how many stools can you see,2,image757
how many chairs can you see,3,image757
what is the colour of the sofa,white,image757
what is the colour of the table mat,white,image757
what is the colour of the table mat,white,image758
what is the colour of the bowl,white,image758
how many plant pots are there,3,image758
how many table mats are there,2,image758
how many chairs are there,4,image758
how many cupboards are there,5,image759
how many gloves are there,2,image759
what is the colour of the gloves,white,image759
what is the colour of the cupboard,brown,image759
how many knifes are there,3,image759
how many drawers are there,2,image759
what is at the bottom of the cupboard,knife_rack,image759
what is the colour of the floor tile,white,image760
how many chairs are there,2,image760
how many chairs are there,4,image761
what is the colour of the cushion,black,image761
what is inside the cupboard,garbage_bin,image762
how many lamps are seen,1,image762
what is the colour of the garbage bin,white,image762
how many cupboards chambers found below,3,image762
what is the colour of the lamp,purple,image762
how many cupboards can see,2,image763
what is the colour of the handle of the refridgerator,black,image763
how many shoe pairs are there,5,image763
how many coloured shoe pairs are there,2,image763
what are on the racks to the right side of the refridgerator,books,image763
what are on the rack,books,image764
what is to the right side of the cupboard,stove,image764
what is the type of the stove,grill,image764
what is found outside of the room,"tea_pot, sofa",image764
how many wash basins are there,2,image765
what is to the right side of the wash basin,"plant, bottle_of_hand_wash_liquid",image765
how many handles on the cupboards,8,image765
what is to the right side of the wash basin,"plant, bottle_of_hand_wash_liquid",image766
what is on the hanger,towel,image766
what is the colour of the towel,pink,image766
what is at the bottom of the cupboard,knife,image766
what is the colour of the knife rack,yellow,image766
how many knifes are there,3,image766
how many chairs are there,6,image767
how many windows are there,2,image767
how many cupboards to the right of the first window,3,image767
what is in front of the second window,sink,image767
how many empty racks are there,6,image767
how many chairs can you see,2,image768
what were stuck on the refridgerator,papers,image768
what is the colour of the door,white,image768
what is the colour of the fruit,green,image769
what is on the stove burner,tea_pot,image769
what is to the left side of the stove,microwave,image769
what is the door colour,white,image769
what is the handle colour of the refridgerator,black,image769
how many burner knobs are there,4,image770
what is the colour of the bowl,white,image770
what is the left side of the stove,microwave,image770
how many cupboards are there,3,image770
what is the colour of the bowl,white,image771
what are found near the wash basin,"bottle_of_hand_wash_liquid, towel, soap",image771
how many cupboards found below,1,image771
how many windows can you see,1,image771
how many chairs found,4,image772
what are on the table cloth,"newspapers, bowl",image772
how many chairs can you see,3,image773
what is kept on the table cloth,newspapers,image773
what is the colour of the refridgerator,white,image773
what is stuck on the refridgerator,"picture, papers",image773
what is the colour of the refridgerator,white,image774
what is to the left side of the basin,bottle_of_hand_wash_liquid,image775
what is the colour of the bottle of hand wash liquid,green,image775
how many cupboards at the top right of the basin,2,image775
what is the colour of the refridgerator,white,image775
what is stuck on the refridgerator,picture,image775
what is on the plastic stand,bowl,image775
how many burners are there,5,image776
what is the colour of the liquid in hand wash,green,image776
what is the colour of the box near the gas burner,white,image776
how many switch boxes are there,2,image776
how many cupboard doors displayed,10,image777
which colour of border appeared in black cupboard,white,image777
what is the name of round shape above the deck,plate,image778
how many cupboard handle displayed,5,image778
what is the colour display above the liquid bottle,pink,image778
how many horizontal reapers in brown door,4,image778
how many vertical handle in cupboard,3,image779
what is the colour of burners,black,image779
how many bananas are there,2,image779
what is near by deck,refridgerator,image779
how many colours fully displayed in doll,3,image780
what is the colour of doll face,yellow,image780
how many ovens are there,1,image780
what is border colour of floor mat,brown,image780
how many white bottles are there,1,image780
what is the colour of bag,black,image781
how many colours of cushion in chairs,2,image781
what is the colour of revolving chair,black,image781
what is above the table near by bag,paper,image781
what is the colour of switch,white,image782
how many silver baskets are there,2,image782
how many legs in revolving chair,5,image782
what is the colour of computer screen,black,image782
how many chandeliers are there,1,image783
what is the colour of liquid filled in bottle,green,image783
how many switch boxes is there,3,image783
what is the colour of rice cooker,white,image784
how many legs displayed in dog,2,image784
what is the animal found,dog,image784
how many glass tumblers near by rice cooker,1,image784
how many burners are there,4,image785
how many colours of towels are there,5,image785
what is the handle colour of vessel on burner,black,image785
how many empty burners are there,3,image785
how many scissors are there,1,image786
how many green liquid bottles are there,1,image786
what is the colour of green liquid bottle cap,white,image786
how many photos mount in wall,2,image786
how many bottles near by rice cooker,3,image787
what is colour of middle bottle cap,orange,image787
how many spray bottles is there,1,image787
what is the colour of the clothes,black,image787
how many top lights are there,3,image788
what is the colour of cupboard,brown,image788
what it the colour of cupboard border,black,image788
what is the colour of flower vase leaf near by cupboard,green,image789
how many top lights on,4,image789
how many silver wash basins are there,2,image790
how many cupboard handle are there,18,image790
what is the colour of closed door,white,image790
what is the colour of cupboard handle,black,image790
what is the colour of the cupboard border,black,image791
what is the handle colour of the cupboard,black,image791
what is the colour of the oven,white,image791
what is the colour of the door,white,image791
how many cupboards are there,2,image792
how many drawers are there,8,image792
what are on the table,"paper, plastic_bowl, remote_control",image792
how many windows are there,2,image792
what is the colour of the cupboard handles,black,image792
what is the colour of the oven,white,image793
how many bananas are found,1,image793
what is the border colour of the dinning table,red,image794
how many chairs are there,5,image794
what is the chair colour,blue,image794
how many photos are on the wall,3,image794
how many window splits are there,5,image794
how many cupboard handle can see,7,image795
what is the colour of the clothes,blue,image795
how many drawers are there,2,image795
how many cupboards are there,6,image796
how many drawers are there,11,image796
how many ceiling lights are there,1,image796
how many chairs can you see,1,image796
what is to the left of the chair,door,image796
what is the colour of the refridgerator,black,image797
what are the things stuck on the refridgerator,photo,image797
how many chairs are there,2,image797
what is behind the chair,door,image797
what is the colour of the chair seat,white,image797
what is stuck on the wall,photo,image797
how many chairs are there,6,image798
what is the colour of the chair arm,black,image798
what is the colour of the chair seat,black,image798
how many doors are there,2,image798
what is the colour of the plant vase,black,image798
what is on the ceiling,fan,image798
what is dinning table made up of,glass,image798
how many photo frames stuck on the wall,3,image798
what is dinning table made up of,glass,image799
how many chairs are there,3,image799
how many ceiling lights are there,6,image799
what is on the dinning table,plant_pot,image799
what is on the left side,refridgerator,image799
what is the colour of the refridgerator,black,image799
what is under the cupboard,coffee_machine,image800
how many plates are there,3,image800
what is the colour of the coffee pot,white,image800
how many glass cups are there,4,image800
what is on the top of the table,pillow,image801
what are the objects found near the table,chair,image801
how many chairs are there,5,image801
what is the object on the top right,fan,image801
what is the object on the top of the television closet,light,image801
what is found on the opposite side of the right side window,table,image802
what is the thing found below the right side window,faucet,image802
what is found on the left side of the right window,storage_rack,image802
what is found on the left side of the storage rack,photo,image802
what is stuck on the left side wall,photo,image802
what is the object between the window and the storage rack,photo,image803
what is the colour of the coffee cup on the table,white,image803
what is found behind the coffee cup,vase,image803
what is found on the right side of the table,refridgerator,image804
what is found on the opposite side of the table,window,image804
how many doors of storage racks are there to the right side of the window,2,image804
what is the colour of the floor mat,red,image805
what is the table made up of,glass,image805
what is the object on the top of the table,vase,image805
what is found to the left side of the window,storage_rack,image806
what are the objects below the storage rack,"coffee_machine, juicer",image806
what is in front of the window,sink,image806
what object is stuck on the right storage rack,tissue_roll,image806
how many chairs are there,2,image806
what is in front of the window,sink,image807
what is the object found on the floor,floor_mat,image807
how many faucet handles are there,1,image807
what is the object found the right side,refridgerator,image807
what object is stuck below the storage rack,tissue_roll,image807
what is in front of the window,sink,image808
how many handles are there,4,image808
what object is stuck below the storage rack,tissue_roll,image808
what are the objects found below the storage rack,"kitchen_utensils, coffee_machine",image808
how many knobs are there,8,image808
what is the object found behind the table,vase,image809
how many chairs are there,6,image809
what is stuck on the wall,display_board,image809
what is the object found in front of the door,floor_mat,image809
what is on the right side and behind the chair,window,image809
what is the object found behind the table,plant,image810
what are the objects found on the table,"container, vegetable, newspapers",image810
how many chairs are there,6,image810
how many windows are found,2,image810
what is the object found on the table,bag,image811
what is the object found on the right corner of the room,oven,image811
what is the object found on the chair below the bag,pillow,image811
what is the object found on the top,bottle,image812
what is the object found on the left side of the bottle,vase,image812
how many bottles are there,2,image812
how many flowers are there in the flower vase,1,image812
what is the colour of the plastic tray,red,image813
how many hot dog packs are three,3,image813
what object is found to the right of the plastic tray,roll_of_paper_towels,image813
what object is found near the sink,bottle_of_hand_wash_liquid,image813
how many drawer handles are there,12,image814
what is the object found on the left side of the toys rack,oven,image814
what is the colour of the table mat,white,image814
what is stuck on the wall which is to the right side of the refridgerator,photo,image815
what are stuck on the refridgerator,papers,image815
how many chairs are there,4,image816
what object is found behind the tissue roll,coffee_machine,image816
how many drawer handles are there,11,image816
what object is found on the table,coffee_machine,image817
how many book racks are there,2,image817
what is found below the book rack,oven,image817
what is found in front of the window,faucet,image817
what is the colour of the cover of the coffee machine,black,image817
what is found in front of the window,sink,image818
what is found on the right of the sink,juicer,image818
what object is found behind the vase,window,image818
how many handles are there,14,image818
what is found behind the water bottle,utensil_container,image819
what object is found in between the storage rack and the cabinet,oven,image819
what object is found in front of the window,vase,image819
what is the colour of the clothes on the coffee machine,blue,image820
what are the objects found on the top of the table,"laptop, sink",image821
what object is stuck on the right side wall,photo,image821
what object is found to the left side of the photo,refridgerator,image821
what object if found under the table,stool,image821
what is found to the top of the refridgerator,bookrack,image821
how many chairs are there,5,image822
what are the objects found on the table,"newspapers, cup",image822
what is behind the table,window,image822
what is found below the storage rack,computer,image823
how many chairs are there in front of the computer,2,image823
what are the objects found near computer monitor,"speaker, mouse, keyboard",image823
what is found at the top left,refridgerator,image823
what are the objects found on the table,"vase, banana",image824
how many chairs are there,3,image824
what is found on the right side,refridgerator,image824
what is found at the top left,window,image824
what is found in front of the window,sink,image825
what is found at the left side of the window,storage_rack,image825
what object is found near the sink,"vase, bottle",image825
what object is found to the left side of the drawers,dishwasher,image826
what object is found to the left side of the dishwasher,garbage_bin,image826
how many drawer handles are there,6,image826
what is the colour of the garbage bin,white,image827
what object is found below the storage rack,oven,image827
how many knobs are there in the oven,3,image827
how many chairs are there,8,image828
what is found opposite to the table,window,image828
what objects are found under the storage rack,"toaster, computer",image828
how many chairs found near the computer table,2,image828
what is found left to the window,door,image828
what objects found to the top right of the oven,vase,image829
how many vases found in the middle storage rack,3,image829
what object is found below the oven,toaster,image829
what is the chair type found,chair,image830
what is found in between the storage racks,window,image830
what is the colour of the refridgerator,white,image830
what is found near the refridgerator on the wall,light,image830
what objects are found in front of the window,"vase, tray, bottle_of_hand_wash_liquid, bottle",image830
what are the colours stuck on the refridgerator,"red, blue, green, orange, yellow",image831
how many handles are there for the refridgerator,2,image831
what object is found near the chair,broom,image831
what is found to the left side of the refridgerator,stove,image831
how many switch boards stuck on the wall,2,image831
what is the type of the fan found,hand_fan,image832
what object is placed on the seat of the left side chair,container,image832
how many chairs are there,6,image832
what is the colour of the bowl,blue,image833
what are the things found near the sink,"plate, utensils, bottle_of_hand_wash_liquid",image833
what object is found behind the chair,water_filter,image833
how many sinks are there,2,image833
what is found in front of the window,sink,image834
what are the things stuck on the refridgerator,photo,image834
what is the object found under the rack,coffee_machine,image834
how many handles are there,7,image834
what is found to the opposite of the sink,table,image834
what object is found on the burner,tea_kettle,image835
what object is found behind the chair,water_filter,image835
what object is found in front of the tea kettle,bottle,image835
what are the things stuck on the refridgerator,photo,image835
how many handles are there,6,image835
what are the things found under the storage rack,"tissue_roll, coffee_machine",image836
how many chairs are there,3,image836
what is found in between chair and the wall,water_filter,image836
what object is hanged on the chair,clothes,image836
how many knobs are found,18,image837
what object is found under the storage rack,oven,image837
what is the colour of the fruit,yellow,image838
how many drawers found open,1,image838
how many faucet handles are there,1,image838
how many faucet handles are there,2,image839
what are the things found on the sink table,"fruit_basket, food_wrapped_on_a_tray, bottle_of_hand_wash_liquid, telephone",image839
how many faucet handles are there,2,image840
what fruit is found on the table,banana,image840
how many chairs are there,3,image840
what is the colour of the fruit near the coffee mug,yellow,image841
what is the colour of the plastic bottle,green,image841
how many chairs are there,6,image841
how many wooden chairs are there,6,image842
what is the type of the refridgerator,door,image843
how many chairs found on the left side,3,image843
what is the colour of the coffee machine,black,image844
what is found behind the sink,window,image844
what is the fruit found on the table,pineapple,image844
what are the objects found near the sink,"plastic_bowl, tray, kitchen_items",image844
what object is stuck on the wall,light_switch,image845
what is the colour of the oven,black,image845
how many drawer handles are there,9,image845
what is the colour of the container near the burners,yellow,image845
what is the colour of the spatula,blue,image846
how many handles found,6,image846
what are the objects found to the right side of the roll of paper towel,coffee_machine,image846
what is stuck on the wall of the left side,photo,image847
what object is found in front of the photo,vase,image847
how many kitchen towels are there,2,image847
what object is found on the right side of the sink,tissue_roll,image847
what is the colour of the towel,green,image848
what object is found on the right side of the sink,tissue_roll,image848
what is found near the window,vase,image848
what is found in front of the window,sink,image848
what is the colour of the towel,green,image849
what is the colour of the object found on the table,blue,image849
how many chairs found,4,image850
what is the colour of the trouser of the man,red,image850
what is found in front the man on the left side,door,image850
what are the objects on the top of the table,"bag, cup",image851
what is the object found on the left side,chair,image851
what object is found inbetweeng the bag and the tea kettle,cup,image851
what is the black colour object found on the table,bag,image851
what are the fruits found on the top of the table,"pineapple, banana",image852
what objects are stuck behind the table,"papers, photo",image852
what objects are found near the white colour object,"sink, faucet",image853
what object is found in front of the table near the storage rack,oven,image853
what is the blue colour object found,bag,image854
what object is found opposite to the plastic box,"oven, refridgerator",image854
what black colour object is found near the plastic box,"stove, stove_burner",image854
what object is found on the left side,electric_mixer,image855
what is found above the electric mixer,storage_rack,image855
where are the knife kept,knife_rack,image855
how many knifes are there in the knife rack,4,image855
what objects are found around the knife rack,"telephone, chair",image855
what objects are found to the left of the telephone,charger,image856
what object is mounted on the wall in the middle,photo,image856
what object is found to the right side of the telephone,tissue_roll,image856
what object is found near the sink,bottle_of_hand_wash_liquid,image856
what object is found behind the tissue roll,chair,image856
what is found below the corner of the storage rack,oven,image857
what object is found in the other room,chair,image857
what objects are found below the storage rack,"bowl, plate, oven",image857
what object is found inside the sink,cup,image858
what object is found in orange colour near the sink faucet,bottle_of_hand_wash_liquid,image858
what object is hanged near the pink colour drawer handle,towel,image858
what objects are found on the left side of the sink,"juicer, knife",image858
what objects are found below the storage rack,"tea_kettle, container",image858
how many drawer handle near the towel rod,3,image858
what is the green colour object found near the sink,dish_scrubber,image859
what are the utensils found,"bowl, whisk, knife, juicer",image859
what is the colour of the hand wash liquid,orange,image859
what objects are found near the window,"sink, faucet, clothes",image859
what is stuck in the red colour background,photo,image860
what object is found in front of the photo,sink,image860
what is the white colour object found in the left side,charger,image860
how many rounded pink colour knobs are found,7,image860
what object is found to the left of the sink,cutting_board,image860
what object is found in the plastic bag,hamburger_bun,image860
what object is found near the left faucet,cutting_board,image861
what object is found on the cutting board,knife,image861
what object is found in the photo frame,flower,image861
how many racks are found fully visible in the bookshelf,4,image861
what is the object with blue colour handle,measuring_cup,image862
what is the object plugged to the switch box,electric_mixer,image862
what objects are found to the right corner of the mixer,"coffee_machine, coffee_pot",image862
what object is found on the right top,oven,image862
what is the object found on the table,toy,image863
what are the colour found in the toy,"yellow, green, red",image863
what is hanged in the chair,clothes,image863
what is the object found on the centre table,bottle,image863
how many chairs are found,5,image863
what is the object on the wooden chair,towel,image864
what is the colour of the paper stuck to the steel chair,white,image864
what is the object near the right leg of the steel chair,garbage_bin,image864
what are the objects on the wooden board,"bottle, towel",image865
what are the objects found near the sink,kitchen_utensils,image865
what is behind the sink,light,image865
what is the colour of the bottle found in the left top,green,image865
what object is near the garbage bin,refridgerator,image865
what are the objects are stuck on the refridgerator,"flag, glove",image865
what is found below the storage rack,oven,image866
what is the yellow colour object found in the kitchen container,cup,image866
what is found in between the storage racks,window,image866
what is to the right of the kitchen container,sink,image866
what is the colour of the gloves stuck to the refridgerator,black,image866
how many gloves are stuck to the refridgerator,3,image866
what is the white object which is in the top middle,microwave,image867
what is found near the burners,oil_container,image867
how many doors are found,2,image867
what is the colour of the soap where the faucet is facing,purple,image868
where are the bars of soap kept,soap_holder,image868
what is the light green colour object found in the kitchen utensils,cutting_board,image868
where is the kitchen utensils kept,utensil_container,image868
what is the blue colour object found near the left sink,cup,image868
what objects are hanged on the wall on the right side,photo,image869
how many photos are in the wall,9,image869
what is found in the bottom left corner,stool,image869
what is the object found in the red colour in front,book,image870
what is the rounded object found below the storage rack,plate,image870
what is found to the right side of the sink,roll_of_paper_towels,image870
what is next to the paper towels,bottle_of_hand_wash_liquid,image870
what is the object found in the middle,oven,image871
what object is in the right side,refridgerator,image871
how many drawer knobs are there,2,image871
what is the blue colour object hanged,towel,image872
what objects are found inside the room,"sofa, floor_mat",image872
what object is found right bottom,coffee_machine,image872
what is held in the coffee machine,coffee_pot,image872
what is behind the coffee machine,plant,image872
how many containers are there,3,image872
what is in front of the container,paper,image872
what is kept behind the window,plant,image873
what is the object found near the left side of the sink,utensil_container,image873
what is the object near the utensil container,candle,image873
what is the red colour object found,tea_kettle,image874
what is behind the tea kettle,toaster,image874
what is to the right of the toaster,cup,image874
what is in between the cup and utensil container,candle,image874
what are the colour of the wires in the switchboard,"white, black",image874
what is the object above the table,light,image875
how many lights are above the table,3,image875
what object is found to the left of the tea kettle,refridgerator,image875
what is the yellow object stuck on the refridgerator,envelope,image875
what is the object found right bottom of the refridgerator,stool,image875
what is the object found near the table,garbage_bin,image876
what is found on the left side,oven,image876
what is the colour of the fruit near the oven,red,image876
what object is found behind the table,chair,image876
how many drawer handles are there,4,image876
what object is found on the burner,tea_kettle,image877
what is on the dishwasher,towel,image877
what is the object found near the table,garbage_bin,image877
how many chairs are there,4,image877
what is stuck on the wall,photo,image877
what is the colour of the chair,black,image878
what are the objects found on the table,"vase, remote_control",image878
what is stuck on the wall of the left side,photo,image878
what is found behind the dining table,window,image878
what is stuck on the wall to the left side of the table,photo,image879
what is found to the right side of the table,television,image879
what is found in front of the door,table,image880
how many chairs are there,4,image880
what object is found in front of the window,light,image880
what is the colour of the light,white,image880
how many racks are there on the left side,5,image880
what are the objects found on the bottom left corner,books,image881
what are found in front of the window,"light, sink",image881
what is the colour of the base on which coffee machine is place,red,image881
what is found on the right side of the window,storage_rack,image881
how many burner knobs are there,6,image882
what is found on the top of the sink,light,image882
what is found in front of the window,vase,image883
what is found in front of the vase,sink,image883
how many knobs are there,8,image883
how many steps are there in the step stool,2,image884
what is found on the top of the refridgerator,storage_rack,image884
what is found in front of the burner,step_stool,image884
what is found to the left of the sink,utensil_container,image885
what is found near the wall,lamp,image885
what shadow is found on the wall,lamp_shade,image885
how many ceiling lights are there,2,image885
what is found to the right side of the flour mixer,faucet,image886
what are the objects found in front of the flour mixer,papers,image886
how many chairs are seen,1,image886
what is the colour of the flower in the flower vase,red,image886
what are the things found in front of the flour mixer,papers,image887
what is found in front of the wall,"table, chair",image887
what is found in the top right corner,vase,image887
what are the objects found on the table,"clothes, papers, cup, salt_and_pepper",image888
how many windows found to the opposite of the table,2,image888
what is stuck on the wall,photo,image888
what is the colour of the seat of the chair,white,image888
what are the objects found on the floor,bowl,image889
what is stuck on the wall,photo,image889
how many ovens are found near the wall,2,image889
what are found behind the chairs,bowl,image889
what are the objects found on the table,"plant_pot, papers, faucet",image890
what are found under the table,chair,image890
how many drawer knobs are there,10,image890
what is the colour of the chair,gray,image890
what is the colour of the fruit near the sink,orange,image891
what are found inside the sink,knife,image891
what object is found to the left side of the faucet,bottle_of_hand_wash_liquid,image891
how many faucet knobs are there,1,image891
what is found on the top of the burner,cooking_pan,image892
what object is found on the left side of the cooking pan,knife_rack,image892
what fruit is found on the tray,banana,image892
what is the colour on the packet near the sink,red,image893
what is found behind the sink,storage_rack,image893
how many switchboards are stuck on the wall,2,image893
what object is found under the storage,bag,image893
how many vases found,2,image894
what is the colour on the packet near the sink,red,image894
what is the object found on the right top corner,fan,image894
what object is stuck on the wall,clothes,image894
what is the object below the heat exhauster,stove,image895
what is kept on the stove burner,cooking_pan,image895
what is the object on the chair,towel,image895
what is the object plug with the help of the wire,telephone,image895
what is the object found in the blue colour,utensil_container,image896
what are the objects found in the utensil container,"towel, kitchen_utensils",image896
what is next to the kitchen container,"sink, faucet",image896
what is the object found next to the coffee machine,refridgerator,image896
what is the colour of the towel in the kitchen container,yellow,image897
what is the object found at the top of the electric cooker,towel,image897
what are the objects are on the floor,bowl,image898
what is found at the left side,knife_rack,image898
how many white colour knifes are there in the knife rack,2,image898
what are the things found on the cabinet,"sink, bowl, plant, kitchen_utensils",image898
what is the object to the right side of the sink,bowl,image898
what is the white colour object in the floor,dog_bowl,image899
what is the object kept below the storage rack,photo,image899
how many photos are there,2,image899
what is the object to the right side of the plant,oven,image899
what object is near the sink,"kitchen_utensils, bottle_of_hand_wash_liquid",image899
what are the objects found around the table,chair,image900
what is the object stuck on the wall,photo,image900
what is the lying down on the floor mat,dog,image900
what is stuck on the wall,photo,image901
what object is found opposite to the kitchen cabinet,window,image901
what is found at the left corner of the kitchen cabinet,sink,image902
what object is found near faucet,vase,image902
what is the colour of the book cover on the cabinet,yellow,image902
what is stuck on the wall,photo,image902
what is found behind the faucet,vase,image903
how many vases are there on the top of the window,3,image903
what objects are found below the window,"vase, sink, monitor, bottle",image903
what object is found on the top of the monitor,vase,image904
what are the objects found below the storage rack,"paper_rack, coffee_machine, glass_container",image904
what object is found on the right side of the paper rack,glass_container,image904
how many drawer knobs are there,7,image904
what are the objects found below the storage rack,"paper_rack, coffee_machine, glass_container",image905
what is the colour of the coffee machine,black,image905
what is found in between coffee machine and paper rack,glass_container,image905
what is found on the top of the black coloured cupboards,stove,image905
what are the objects found on the bottom right corner,"file, wallet",image906
what are the colours of files,"blue, green",image906
what is on the right side of the faucet,bottle_of_hand_wash_liquid,image906
what is found at the centre of the room,table,image906
what object is found on the burner,cooking_pan,image907
what is in front of the window,"sink, faucet",image907
what is on the right side of the faucet,bottle_of_hand_wash_liquid,image907
what is the colour of the hand wash liquid,green,image907
what is on the right side of the window,storage_rack,image907
what object is found on the burner,cooking_pan,image908
what is found behind the burner,door,image908
what are the things found below the storage rack,"tissue_roll, bottle",image908
how many sinks are there,2,image908
what is found on the right side,bed,image909
what are found on the top of the bed,"bed_sheets, pillow",image909
what is found to the right side of the bed,"window, curtain, broom",image910
what are found on the top of the bed,"bed_sheets, pillow",image910
what is found on the right side of the window,chair,image910
what object is found to the right side of the chair,paper_tray,image910
what are found to the right side of the chair,"window, curtain, wardrobe, door",image911
what object is found to the right side of the chair,paper_tray,image911
what is to the right side of the wardrobe,door,image911
what is found in between the window and the wardrobe,curtain,image911
what is found to the right side of the door,television,image912
